event_number	ed_code	ballot_sequence_number	candidate_first_name	candidate_middle_name	candidate_last_name	candidate_gender_code	candidate_occupation_english	candidate_occupation_french	elected_indicator	incumbent_indicator	candidate_vote	candidate_vote_percentage	candidate_residence	candidate_province_english	candidate_province_french	candidate_party_english_name	candidate_party_french_name
3600	ED46-013	04	Gurdeep		Singh	M	Garment Worker	Ouvrier de vêtements	N	N	92	0.25	Winnipeg	Manitoba	Manitoba	Marxist-Leninist	Marxiste-Léniniste
3600	ED46-013	05	George		Wall	M	Educator	Éducateur	N	N	5430	15.05	Winnipeg	Manitoba	Manitoba	Progressive Conservative	Progressiste-Conservateur
3600	ED46-013	06	Roman		Yereniuk	M	Teacher	Enseignant	N	N	9487	26.29	Winnipeg	Manitoba	Manitoba	N.D.P.	N.P.D.
3600	ED46-014	01	Bill		Blaikie	M	Minister	Pasteur	Y	Y	16640	50.27	Winnipeg	Manitoba	Manitoba	N.D.P.	N.P.D.
3600	ED46-014	02	Rosemary		Broadbent	F	Probation Officer	Agente de probation	N	N	7105	21.46	Winnipeg	Manitoba	Manitoba	Liberal	Libéral
3600	ED46-014	03	Glenn		Buffie	M	Sales Manager	Directeur des ventes	N	N	2968	8.97	Winnipeg	Manitoba	Manitoba	Progressive Conservative	Progressiste-Conservateur
3600	ED46-014	04	Theresa		Ducharme	F	President	Présidente, People in Equal Participation Inc.	N	N	161	0.49	Winnipeg	Manitoba	Manitoba	Independent	Indépendant
3600	ED46-014	05	Ken		Kalturnyk	M	Workers' Advocate	Intervenant auprès des travailleurs	N	N	104	0.31	Winnipeg	Manitoba	Manitoba	Marxist-Leninist	Marxiste-Léniniste
3600	ED46-014	06	Robert		Scott	M	Locomotive Engineer	Mécanicien de locomotive	N	N	423	1.28	Winnipeg	Manitoba	Manitoba	C.H.P. of Canada	P.H.C. du Canada
3600	ED46-014	07	Helen		Sterzer	F	Retired	Retraitée	N	N	5703	17.23	Winnipeg	Manitoba	Manitoba	Reform	Réforme
3600	ED47-001	01	Glenn		Hornick	M	Businessman	Homme d'affaires	N	N	6155	20.05	North Battleford	Saskatchewan	Saskatchewan	Liberal	Libéral
3600	ED47-001	02	Ken		Ritter	M	Farmer	Fermier	N	N	2888	9.41	Major	Saskatchewan	Saskatchewan	Progressive Conservative	Progressiste-Conservateur
3600	ED47-001	03	Gerry		Ritz	M	Farmer-Businessman	Fermier-Homme d'affaires	Y	N	13125	42.75	Rosetown	Saskatchewan	Saskatchewan	Reform	Réforme
3600	ED47-001	04	Len		Taylor	M	Journalist	Journaliste	N	Y	8535	27.8	North Battleford	Saskatchewan	Saskatchewan	N.D.P.	N.P.D.
3600	ED47-002	01	Steven		Bobiash	M	Executive Assistant	Adjoint exécutif	N	N	10117	27.64	Saskatoon	Saskatchewan	Saskatchewan	N.D.P.	N.P.D.
3600	ED47-002	02	Morris		Bodnar	M	Lawyer	Avocat	N	Y	10365	28.32	Saskatoon	Saskatchewan	Saskatchewan	Liberal	Libéral
3600	ED47-002	03	Bob		Chisholm	M	Consultant	Consultant	N	N	2414	6.59	Saskatoon	Saskatchewan	Saskatchewan	Progressive Conservative	Progressiste-Conservateur
3600	ED47-002	04	Allan		Kerpan	M	Farmer	Fermier	Y	Y	13502	36.88	Kenaston	Saskatchewan	Saskatchewan	Reform	Réforme
3600	ED47-002	05	Leon		Laforge	M	Home-based Educator	Éducateur à domicile	N	N	208	0.57	Saskatoon	Saskatchewan	Saskatchewan	Natural Law Party	Parti de la loi naturelle
3600	ED47-003	01	Roy	H.	Bird	M	Businessperson	Personne d'affaires	N	N	5994	28.4	Montreal Lake	Saskatchewan	Saskatchewan	Liberal	Libéral
3600	ED47-003	02	Rick		Laliberte	M	School Trustee	Syndic d'école	Y	N	7288	34.53	Beauval	Saskatchewan	Saskatchewan	N.D.P.	N.P.D.
3600	ED47-003	03	Bert		Provost	M	Farmer	Fermier	N	N	1077	5.1	Prince Albert	Saskatchewan	Saskatchewan	Progressive Conservative	Progressiste-Conservateur
3600	ED47-003	04	Daryl		Wiberg	M	Farmer	Fermier	N	N	6750	31.98	Paddockwood	Saskatchewan	Saskatchewan	Reform	Réforme
3600	ED47-004	01	Marcel		Fournier	M	Agricultural Banker	Banquier agricole	N	N	3421	10.22	Eston	Saskatchewan	Saskatchewan	Progressive Conservative	Progressiste-Conservateur
3600	ED47-004	02	Ron		Gleim	M	Farmer	Fermier	N	N	7130	21.3	Chaplin	Saskatchewan	Saskatchewan	Liberal	Libéral
3600	ED47-004	03	Lee		Morrison	M	Farmer-Geologist	Fermier-Géologue	Y	Y	16439	49.1	Eastend	Saskatchewan	Saskatchewan	Reform	Réforme
3600	ED47-004	04	Dean		Smith	M	Farmer	Fermier	N	N	6490	19.38	Swift Current	Saskatchewan	Saskatchewan	N.D.P.	N.P.D.
3600	ED47-005	01	Jack		Heilman	M	Contractor	Entrepreneur	N	N	350	1.07	Moose Jaw	Saskatchewan	Saskatchewan	Natural Law Party	Parti de la loi naturelle
3600	ED47-005	02	Andy		McDougall	M	Businessman	Homme d'affaires	N	N	2777	8.45	Regina	Saskatchewan	Saskatchewan	Progressive Conservative	Progressiste-Conservateur
3600	ED47-005	03	Tony		Merchant	M	Lawyer	Avocat	N	N	7579	23.07	Regina	Saskatchewan	Saskatchewan	Liberal	Libéral
3600	ED47-005	04	Dick		Proctor	M	Consultant	Consultant	Y	N	12553	38.21	Regina	Saskatchewan	Saskatchewan	N.D.P.	N.P.D.
3600	ED47-005	05	Alene	L.	Tanner	F	Retired Teacher	Enseignante retraitée	N	N	9590	29.19	Moose Jaw	Saskatchewan	Saskatchewan	Reform	Réforme
3600	ED47-006	01	Brian		Fripp	M	President-Owner	Président-propriétaire	N	N	2702	8.22	Tisdale	Saskatchewan	Saskatchewan	Progressive Conservative	Progressiste-Conservateur
3600	ED47-006	02	Ray		Funk	M	Farmer-Researcher	Fermier-Recherchiste	N	N	10418	31.7	Spruce Home	Saskatchewan	Saskatchewan	N.D.P.	N.P.D.
3600	ED47-006	03	John		Hrapchak	M	Contractor	Entrepreneur	N	N	275	0.84	Nipawin	Saskatchewan	Saskatchewan	Canadian Action	Action canadienne
3600	ED47-006	04	Gordon		Kirkby	M	Lawyer	Avocat	N	Y	6965	21.19	Prince Albert	Saskatchewan	Saskatchewan	Liberal	Libéral
3600	ED47-006	05	Derrek		Konrad	M	Registered Land Surveyor	Arpenteur accrédité	Y	N	12508	38.06	Nipawin	Saskatchewan	Saskatchewan	Reform	Réforme
3600	ED47-007	01	Greg		Chatterson	M	Bricklayer	Briqueteur	N	N	382	1.32	Fort Qu'Appelle	Saskatchewan	Saskatchewan	Canadian Action	Action canadienne
3600	ED47-007	02	Roy		Gaebel	M	Businessman	Homme d'affaires	N	N	1633	5.64	Regina	Saskatchewan	Saskatchewan	Progressive Conservative	Progressiste-Conservateur
3600	ED47-007	03	Lorne		Nystrom	M	Teacher	Enseignant	Y	Y	12269	42.4	Regina	Saskatchewan	Saskatchewan	N.D.P.	N.P.D.
3600	ED47-007	04	Don		Ross	M	Businessman	Homme d'affaires	N	N	6868	23.74	Regina	Saskatchewan	Saskatchewan	Liberal	Libéral
3600	ED47-007	05	Les		Winter	M	Counsellor	Conseiller	N	N	7784	26.9	Regina	Saskatchewan	Saskatchewan	Reform	Réforme
3600	ED47-008	01	Kevin		Clarke	M	Lawyer	Avocat	N	N	7079	23.61	Lumsden	Saskatchewan	Saskatchewan	Liberal	Libéral
3600	ED47-008	02	G.A.	Gerry	Fuller	M	Agricultural Engineer	Ingénieur agricole	N	N	8342	27.83	Regina	Saskatchewan	Saskatchewan	Reform	Réforme
3600	ED47-008	03	John	M.	Mac Gowan	M	Community Advocate	Avocat populaire	N	N	277	0.92	Regina	Saskatchewan	Saskatchewan	Canadian Action	Action canadienne
3600	ED47-008	04	R.	Wayne	Slinn	M	Self-employed	Travailleur autonome	N	N	1605	5.35	Regina	Saskatchewan	Saskatchewan	Progressive Conservative	Progressiste-Conservateur
3600	ED47-008	05	John		Solomon	M	Businessperson	Personne d'affaires	Y	Y	12677	42.28	Regina	Saskatchewan	Saskatchewan	N.D.P.	N.P.D.
3600	ED47-009	01	Paul		Day	M	Lawyer	Avocat	N	N	2499	7.37	Saskatoon	Saskatchewan	Saskatchewan	Progressive Conservative	Progressiste-Conservateur
3600	ED47-009	02	Dennis		Gruending	M	Journalist	Journaliste	N	N	10998	32.42	Saskatoon	Saskatchewan	Saskatchewan	N.D.P.	N.P.D.
3600	ED47-009	03	Jim		Pankiw	M	Chiropractor	Chiropraticien	Y	N	11218	33.07	Saskatoon	Saskatchewan	Saskatchewan	Reform	Réforme
3600	ED47-009	04	Georgette		Sheridan	F	Lawyer	Avocate	N	Y	8972	26.45	Saskatoon	Saskatchewan	Saskatchewan	Liberal	Libéral
3600	ED47-009	05	Harmon		van Bergen	M	Entertainer	Artiste du spectacle	N	N	234	0.69	Saskatoon	Saskatchewan	Saskatchewan	Natural Law Party	Parti de la loi naturelle
3600	ED47-010	01	Chris		Axworthy	M	Law Professor	Professeur en droit	Y	Y	12095	43.72	Saskatoon	Saskatchewan	Saskatchewan	N.D.P.	N.P.D.
3600	ED47-010	02	Rick		Barsky	M	Photofinisher	Développeur-tireur	N	N	191	0.69	Saskatoon	Saskatchewan	Saskatchewan	Canadian Action	Action canadienne
3600	ED47-010	03	Richard		Gabruch	M	Lawyer	Avocat	N	N	1931	6.98	Saskatoon	Saskatchewan	Saskatchewan	Progressive Conservative	Progressiste-Conservateur
3600	ED47-010	04	Elwin		Hermanson	M	Farmer	Fermier	N	Y	9011	32.57	Beechy	Saskatchewan	Saskatchewan	Reform	Réforme
3600	ED47-010	05	Tanyss		Munro	F	Consultant	Consultante	N	N	4438	16.04	Saskatoon	Saskatchewan	Saskatchewan	Liberal	Libéral
3600	ED47-011	01	Roy	H.	Bailey	M	Retired Educator	Éducateur retraité	Y	N	13732	41.17	Bengough	Saskatchewan	Saskatchewan	Reform	Réforme
3600	ED47-011	02	Bernie		Collins	M	Educator	Éducateur	N	Y	9077	27.22	Estevan	Saskatchewan	Saskatchewan	Liberal	Libéral
3600	ED47-011	03	Greg		Douglas	M	Veterinarian	Vétérinaire	N	N	4333	12.99	McTaggart	Saskatchewan	Saskatchewan	Progressive Conservative	Progressiste-Conservateur
3600	ED47-011	04	Gary		Lake	M	Farmer	Fermier	N	N	6209	18.62	Stoughton	Saskatchewan	Saskatchewan	N.D.P.	N.P.D.
3600	ED47-012	01	Patrick	J.	Coulterman	M	Maintenance Supervisor	Surveillant de l'entretien	N	N	138	0.42	Saskatoon	Saskatchewan	Saskatchewan	Natural Law Party	Parti de la loi naturelle
3600	ED47-012	02	Sam		Dyck	M	Farmer-Businessman	Fermier-Homme d'affaires	N	N	420	1.28	Warman	Saskatchewan	Saskatchewan	Independent	Indépendant
3600	ED47-012	03	Tom		Hengen	M	Businessman	Homme d'affaires	N	N	8020	24.43	Saskatoon	Saskatchewan	Saskatchewan	Liberal	Libéral
3600	ED47-012	04	Walter		Kyliuk	M	Retired Educator	Éducateur retraité	N	N	8793	26.79	Radisson	Saskatchewan	Saskatchewan	N.D.P.	N.P.D.
3600	ED47-012	05	Ron		Meakin	M	Farmer-Businessman	Fermier-Homme d'affaires	N	N	2602	7.93	Langham	Saskatchewan	Saskatchewan	Progressive Conservative	Progressiste-Conservateur
3600	ED47-012	06	Maurice		Vellacott	M	Small Business Partner	Associé en petite entreprise	Y	N	12854	39.16	Saskatoon	Saskatchewan	Saskatchewan	Reform	Réforme
3600	ED47-013	01	Glen		Blager	M	Business Owner	Propriétaire de commerce	N	N	7261	21.6	Moose Jaw	Saskatchewan	Saskatchewan	Reform	Réforme
3600	ED47-013	02	John		Burton	M	Professional Agrologist	Agronome professionel	N	N	9530	28.36	Regina	Saskatchewan	Saskatchewan	N.D.P.	N.P.D.
3600	ED47-013	03	Ralph		Goodale	M	Businessperson	Personne d'affaires	Y	Y	14077	41.88	Regina	Saskatchewan	Saskatchewan	Liberal	Libéral
3600	ED47-013	04	Michael		Morris	M	Lawyer	Avocat	N	N	2477	7.37	Regina	Saskatchewan	Saskatchewan	Progressive Conservative	Progressiste-Conservateur
3600	ED47-013	05	Walter	P.	Sigda	M	Farmer	Fermier	N	N	264	0.79	Fillmore	Saskatchewan	Saskatchewan	Canadian Action	Action canadienne
3600	ED47-014	01	Garry		Breitkreuz	M	Teacher-Farmer	Enseignant-Fermier	Y	Y	17216	50.07	Springside	Saskatchewan	Saskatchewan	Reform	Réforme
3600	ED47-014	02	Evan		Carlson	M	Farmer	Fermier	N	N	8583	24.96	Melville	Saskatchewan	Saskatchewan	N.D.P.	N.P.D.
3600	ED47-014	03	Ivan		Daunt	M	Physician and Surgeon	Médecin et chirurgien	N	N	2101	6.11	Yorkton	Saskatchewan	Saskatchewan	Progressive Conservative	Progressiste-Conservateur
3600	ED47-014	04	Lloyd		Sandercock	M	Farmer-Businessman	Fermier-Homme d'affaires	N	N	6481	18.85	Fort Qu'Appelle	Saskatchewan	Saskatchewan	Liberal	Libéral
3600	ED48-001	01	David		Chatters	M	Farmer	Fermier	Y	Y	14673	54.62	Jarvie	Alberta	Alberta	Reform	Réforme
3600	ED48-001	02	Adam		Germain	M	Lawyer	Avocat	N	N	8066	30.02	Fort McMurray	Alberta	Alberta	Liberal	Libéral
3600	ED48-001	03	Dave		Gregory	M	Professor	Professeur	N	N	405	1.51	Athabasca	Alberta	Alberta	Green Party	Parti Vert
3600	ED48-001	04	Don		McGladdery	M	Farmer	Fermier	N	N	2459	9.15	Wandering River	Alberta	Alberta	Progressive Conservative	Progressiste-Conservateur
3600	ED48-001	05	Bryan		Nelson	M	Pipe Fitter	Tuyauteur-tubiste	N	N	1262	4.7	Athabasca	Alberta	Alberta	N.D.P.	N.P.D.
3600	ED48-002	01	Marg		Askin	F	Customer Assistance Representative	Représentante, Assistance à la clientèle	N	N	167	0.34	Calgary	Alberta	Alberta	Marxist-Leninist	Marxiste-Léniniste
3600	ED48-002	02	Rob		Gray	M	Businessman	Homme d'affaires	N	N	9230	18.56	Calgary	Alberta	Alberta	Progressive Conservative	Progressiste-Conservateur
3600	ED48-002	03	Duncan		Green	M	Instructor	Moniteur	N	N	3011	6.05	Calgary	Alberta	Alberta	N.D.P.	N.P.D.
3600	ED48-002	04	Bev		Longstaff	F	City Councillor	Conseillère municipale	N	N	16231	32.63	Calgary	Alberta	Alberta	Liberal	Libéral
3600	ED48-002	05	Eric	C.	Lowther	M	Telecommunications Manager	Chef du service réseau	Y	N	19936	40.08	Calgary	Alberta	Alberta	Reform	Réforme
3600	ED48-002	06	Roni		Shapka	F	Property Manager	Gestionnaire immobilier	N	N	273	0.55	Calgary	Alberta	Alberta	Natural Law Party	Parti de la loi naturelle
3600	ED48-002	07	Andrea		Welling	F	Legal Research Consultant	Conseillère de recherche en droit	N	N	893	1.8	Calgary	Alberta	Alberta	Green Party	Parti Vert
3600	ED48-003	01	Santo		Esposito	M	Manager	Gestionnaire	N	N	329	1.11	Calgary	Alberta	Alberta	Natural Law Party	Parti de la loi naturelle
3600	ED48-003	02	Nagah		Hage	M	Businessperson	Personne d'affaires	N	N	6766	22.8	Calgary	Alberta	Alberta	Liberal	Libéral
3600	ED48-003	03	Kaie		Jones	F	Grocery Clerk	Commis épicier	N	N	1926	6.49	Calgary	Alberta	Alberta	N.D.P.	N.P.D.
3600	ED48-003	04	Deepak		Obhrai	M	Businessman	Homme d'affaires	Y	N	13348	44.98	Calgary	Alberta	Alberta	Reform	Réforme
3600	ED48-003	05	Roger		Richard	M	Owner, Associated Cabs Ltd.	Propriétaire, Associated Cabs Ltd.	N	N	7306	24.62	Calgary	Alberta	Alberta	Progressive Conservative	Progressiste-Conservateur
3600	ED48-004	01	Art		Hanger	M	Retired Police Officer	Policier retraité	Y	Y	18719	52.11	Calgary	Alberta	Alberta	Reform	Réforme
3600	ED48-004	02	Bruce		Hansen	M	Manager, Business Development	Gestionnaire, Développement des entreprises	N	N	231	0.64	Calgary	Alberta	Alberta	Natural Law Party	Parti de la loi naturelle
3600	ED48-004	03	John		Phillips	M	Lawyer	Avocat	N	N	8646	24.07	Calgary	Alberta	Alberta	Liberal	Libéral
3600	ED48-004	04	Bruce		Potter	M	Public Educator	Spécialiste en enseignement public	N	N	1209	3.37	Calgary	Alberta	Alberta	N.D.P.	N.P.D.
3600	ED48-004	05	Suzanne		Sawyer	F	Community Consultant	Consultante en services communautaires	N	N	5815	16.19	Calgary	Alberta	Alberta	Progressive Conservative	Progressiste-Conservateur
3600	ED48-004	06	Harry		Sekhon	M	Businessman	Homme d'affaires	N	N	1300	3.62	Calgary	Alberta	Alberta	Independent	Indépendant
3600	ED48-005	01	Diane		Ablonczy	F	Lawyer-Teacher-Farmer	Avocate-Enseignante-Fermière	Y	Y	25788	51.8	Calgary	Alberta	Alberta	Reform	Réforme
3600	ED48-005	02	Andrea		Garnier	F	Archivist	Archiviste	N	N	1883	3.78	Calgary	Alberta	Alberta	N.D.P.	N.P.D.
3600	ED48-005	03	Gloria		Hansen	F	Self-employed Transcendental Meditation Teacher	Enseignante autonome de méditation transcendentale	N	N	237	0.48	Calgary	Alberta	Alberta	Natural Law Party	Parti de la loi naturelle
3600	ED48-005	04	James		Maxim	M	Businessman	Homme d'affaires	N	N	12565	25.24	Calgary	Alberta	Alberta	Liberal	Libéral
3600	ED48-005	05	Pat		Murray	M	Businessman	Homme d'affaires	N	N	8678	17.43	Calgary	Alberta	Alberta	Progressive Conservative	Progressiste-Conservateur
3600	ED48-005	06	Frank		Young	M	Psychologist	Psychologue	N	N	637	1.28	Calgary	Alberta	Alberta	Green Party	Parti Vert
3600	ED48-006	01	Patti-Anne		Kay	F	Businesswoman	Femme d'affaires	N	N	8131	18.19	Calgary	Alberta	Alberta	Liberal	Libéral
3600	ED48-006	02	Jason		Kenney	M	Taxpayer Advocate	Intervenant auprès des contribuables	Y	N	24602	55.02	Calgary	Alberta	Alberta	Reform	Réforme
3600	ED48-006	03	Carol		Kraychy	F	Businesswoman	Femme d'affaires	N	N	10567	23.63	Calgary	Alberta	Alberta	Progressive Conservative	Progressiste-Conservateur
3600	ED48-006	04	Jason		Ness	M	Cook	Cuisinier	N	N	1176	2.63	Calgary	Alberta	Alberta	N.D.P.	N.P.D.
3600	ED48-006	05	Neeraj		Varma	M	Financial Planner	Conseiller en planification financière	N	N	235	0.53	Calgary	Alberta	Alberta	Natural Law Party	Parti de la loi naturelle
3600	ED48-007	01	Jan	Corinne	Brown	F	Politician	Politicienne	N	Y	8617	17.9	Calgary	Alberta	Alberta	Progressive Conservative	Progressiste-Conservateur
3600	ED48-007	02	Sol		Candel	M	Self-employed	Travailleur autonome	N	N	310	0.64	Calgary	Alberta	Alberta	Green Party	Parti Vert
3600	ED48-007	03	Paul		Drager	M	International Trade Lawyer	Avocat en commerce international	N	N	9706	20.17	Calgary	Alberta	Alberta	Liberal	Libéral
3600	ED48-007	04	Larry	R.	Heather	M	Alberta Development Coordinator	Coordonnateur du développement de l'Alberta	N	N	89	0.18	Calgary	Alberta	Alberta	C.H.P. of Canada	P.H.C. du Canada
3600	ED48-007	05	Preston		Manning	M	Management Consultant	Consultant en gestion	Y	Y	27912	57.99	De Winton	Alberta	Alberta	Reform	Réforme
3600	ED48-007	06	Richard		Shelford	M	Director	Directeur	N	N	175	0.36	Calgary	Alberta	Alberta	Natural Law Party	Parti de la loi naturelle
3600	ED48-007	07	Mara		Vogel	F	Self-employed	Travailleuse autonome	N	N	1322	2.75	Calgary	Alberta	Alberta	N.D.P.	N.P.D.
3600	ED48-008	01	Rob		Anders	M	Administrator	Administrateur	Y	N	24878	47.2	Calgary	Alberta	Alberta	Reform	Réforme
3600	ED48-008	02	Dave		Bronconnier	M	Alderman	Conseiller municipal	N	N	15277	28.99	Calgary	Alberta	Alberta	Liberal	Libéral
3600	ED48-008	03	Frank		Haika	M	Financial Advisor	Conseiller financier	N	N	293	0.56	Calgary	Alberta	Alberta	Natural Law Party	Parti de la loi naturelle
3600	ED48-008	04	Michael		Kozakavich	M	Student	Étudiant	N	N	2105	3.99	Calgary	Alberta	Alberta	N.D.P.	N.P.D.
3600	ED48-008	05	Jack		Locke	M	Marketing and Promotions	Marketing et promotions	N	N	557	1.06	Calgary	Alberta	Alberta	Green Party	Parti Vert
3600	ED48-008	06	Sergei		Scurfield	M	Businessman	Homme d'affaires	N	N	9594	18.2	Calgary	Alberta	Alberta	Progressive Conservative	Progressiste-Conservateur
3600	ED48-009	01	Paul		Marshall	M	Farmer	Fermier	N	N	6679	15.5	Delia	Alberta	Alberta	Progressive Conservative	Progressiste-Conservateur
3600	ED48-009	02	Redford	W.	Peeples	M	Businessman	Homme d'affaires	N	N	4185	9.71	Stettler	Alberta	Alberta	Liberal	Libéral
3600	ED48-009	03	Jack		Ramsay	M	Business Consultant	Consultant en affaires	Y	Y	30589	70.99	Camrose	Alberta	Alberta	Reform	Réforme
3600	ED48-009	04	Bill		Scotten	M	Semi-retired Businessman	Homme d'affaires semi-retraité	N	N	1635	3.79	Camrose	Alberta	Alberta	N.D.P.	N.P.D.
3600	ED48-010	01	Carla		Barkley	F	Student	Étudiante	N	N	2535	7.3	Edmonton	Alberta	Alberta	Progressive Conservative	Progressiste-Conservateur
3600	ED48-010	02	Judy		Bethel	F	Member of Parliament	Députée	N	Y	12005	34.58	Edmonton	Alberta	Alberta	Liberal	Libéral
3600	ED48-010	03	Peter		Goldring	M	Manager	Gestionnaire	Y	N	15475	44.58	Edmonton	Alberta	Alberta	Reform	Réforme
3600	ED48-010	04	John	B.	Ludwig	M	Businessman	Homme d'affaires	N	N	287	0.83	Edmonton	Alberta	Alberta	C.H.P. of Canada	P.H.C. du Canada
3600	ED48-010	05	Hana		Razga	F	Human Resource Consultant	Consultante en ressources humaines	N	N	4096	11.8	Edmonton	Alberta	Alberta	N.D.P.	N.P.D.
3600	ED48-010	06	Ed		Schell	M	Maintenance Person	Préposé à l'entretien	N	N	211	0.61	Edmonton	Alberta	Alberta	Green Party	Parti Vert
3600	ED48-010	07	Geoff		Toane	M	Sales Representative	Représentant des ventes	N	N	107	0.31	Edmonton	Alberta	Alberta	Natural Law Party	Parti de la loi naturelle
3600	ED48-011	01	Deborah		Grey	F	Member of Parliament	Députée	Y	Y	16124	44.3	Edmonton	Alberta	Alberta	Reform	Réforme
3600	ED48-011	02	Ric		Johnsen	M	Educator	Éducateur	N	N	226	0.62	Edmonton	Alberta	Alberta	Natural Law Party	Parti de la loi naturelle
3600	ED48-011	03	Ray		Martin	M	Financial Consultant	Consultant en services financiers	N	N	5413	14.87	Edmonton	Alberta	Alberta	N.D.P.	N.P.D.
3600	ED48-011	04	Jonathan		Murphy	M	Executive Director	Directeur général	N	N	11820	32.48	Edmonton	Alberta	Alberta	Liberal	Libéral
3600	ED48-011	05	Mitch		Panciuk	M	General Manager	Directeur général	N	N	2811	7.72	Edmonton	Alberta	Alberta	Progressive Conservative	Progressiste-Conservateur
3600	ED48-012	01	Roberta		Allen	F	Social Worker	Travailleuse sociale	N	N	1882	5.87	Edmonton	Alberta	Alberta	N.D.P.	N.P.D.
3600	ED48-012	02	Terence		Bachor	M	Businessman	Homme d'affaires	N	N	1994	6.22	Edmonton	Alberta	Alberta	Progressive Conservative	Progressiste-Conservateur
3600	ED48-012	03	Eshwar		Jagdeo	M	Waiter	Serveur	N	N	152	0.47	Edmonton	Alberta	Alberta	Natural Law Party	Parti de la loi naturelle
3600	ED48-012	04	David		Kilgour	M	Author	Auteur	Y	Y	14745	45.98	Edmonton	Alberta	Alberta	Liberal	Libéral
3600	ED48-012	05	Eleanor		Maroes	F	Life Insurance Agent	Agente d'assurance-vie	N	N	13295	41.46	Edmonton	Alberta	Alberta	Reform	Réforme
3600	ED48-013	01	Ian		McClelland	M	Businessman	Homme d'affaires	Y	Y	22697	51.34	Edmonton	Alberta	Alberta	Reform	Réforme
3600	ED48-013	02	Wade		McKinley	M	Massage Therapist	Kinésithérapeute	N	N	205	0.46	Edmonton	Alberta	Alberta	Natural Law Party	Parti de la loi naturelle
3600	ED48-013	03	Ellie		Shuster	F	Communications and Marketing Consultant	Consultante en communications et marketing	N	N	4403	9.96	Edmonton	Alberta	Alberta	Progressive Conservative	Progressiste-Conservateur
3600	ED48-013	04	Esther		Starkman	F	Instructor	Monitrice	N	N	14833	33.55	Edmonton	Alberta	Alberta	Liberal	Libéral
3600	ED48-013	05	Richard		Vanderberg	M	Professor	Professeur	N	N	2070	4.68	Edmonton	Alberta	Alberta	N.D.P.	N.P.D.
3600	ED48-014	01	J.	Alex	Ford	M	Retired Educator	Éducateur retraité	N	N	92	0.18	Edmonton	Alberta	Alberta	Canadian Action	Action canadienne
3600	ED48-014	02	Karina		Gregory	F	Student	Étudiante	N	N	406	0.81	Edmonton	Alberta	Alberta	Green Party	Parti Vert
3600	ED48-014	03	Rahim		Jaffer	M	Entrepreneur	Entrepreneur	Y	N	20605	41.3	Edmonton	Alberta	Alberta	Reform	Réforme
3600	ED48-014	04	Jean		McBean	F	Lawyer	Avocate	N	N	7251	14.53	Edmonton	Alberta	Alberta	N.D.P.	N.P.D.
3600	ED48-014	05	Edo		Nyland	M	Geophysicist	Géophysicien	N	N	3614	7.24	Edmonton	Alberta	Alberta	Progressive Conservative	Progressiste-Conservateur
3600	ED48-014	06	Naomi		Rankin	F	Computer Programmer	Programmeuse	N	N	115	0.23	Edmonton	Alberta	Alberta	No Affiliation	Aucune appartenance
3600	ED48-014	07	Ginette		Rodger	F	Director of Nursing Research	Directrice, Recherche en soins infirmiers	N	N	17654	35.39	Edmonton	Alberta	Alberta	Liberal	Libéral
3600	ED48-014	08	Maury		Shapka	M	Business Manager	Gestionnaire	N	N	153	0.31	Edmonton	Alberta	Alberta	Natural Law Party	Parti de la loi naturelle
3600	ED48-015	01	Duane		Good Striker	M	Environmental Consultant	Expert-conseil dans le domaine de l'environnement	N	N	3386	8.26	Edmonton	Alberta	Alberta	N.D.P.	N.P.D.
3600	ED48-015	02	Dean	Charles	Kurpjuweit	M	Teacher	Enseignant	N	N	16392	40.01	Edmonton	Alberta	Alberta	Reform	Réforme
